departure,arrival,time_of_year,price
ATL,ORF,2026.0,270.99730000000034
ATL,PHF,2026.0,247.49500000000015
ATW,AZA,2026.0,208.33019999999996
ATW,PHX,2026.0,358.1801999999997
ATW,PIE,2026.0,103.33980000000004
ATW,TPA,2026.0,210.21179999999995
AUS,DAL,2026.0,190.6660999999999
AUS,DFW,2026.0,213.94310000000004
AUS,PHX,2026.0,247.31150000000028
AUS,BOS,2026.0,237.8320000000002
AUS,MHT,2026.0,300.5354999999995
AUS,PVD,2026.0,277.4491999999997
AUS,BWI,2026.0,249.0438999999997
AUS,DCA,2026.0,268.9219000000002
AUS,IAD,2026.0,264.7686999999998
AUS,MDW,2026.0,212.89530000000005
AUS,ORD,2026.0,249.43840000000012
AUS,EWR,2026.0,264.93130000000014
AUS,HPN,2026.0,248.64940000000016
AUS,ISP,2026.0,276.0275999999998
AUS,JFK,2026.0,267.4170999999998
AUS,LGA,2026.0,234.2213999999998
AUS,OAK,2026.0,242.89690000000047
AUS,SFO,2026.0,302.8696000000004
AUS,SJC,2026.0,274.08330000000007
AUS,FLL,2026.0,180.30289999999977
AUS,MIA,2026.0,238.67789999999997
AUS,BUR,2026.0,238.14810000000045
AUS,LAX,2026.0,225.0076
AUS,LGB,2026.0,178.5742000000002
AUS,ONT,2026.0,227.00219999999987
AUS,SNA,2026.0,256.80999999999995
AUS,TPA,2026.0,232.04599999999988
AVL,FLL,2026.0,109.75529999999988
AVL,MIA,2026.0,324.6592000000003
AVL,PIE,2026.0,100.84830000000002
AVL,TPA,2026.0,281.1746000000001
TUS,BWI,2026.0,376.7393999999998
TUS,DCA,2026.0,372.0431999999995
TUS,IAD,2026.0,410.7761000000005
PHX,PIT,2026.0,318.4127999999995
PHX,SEA,2026.0,198.42309999999983
PHX,BWI,2026.0,260.8452999999997
PHX,DCA,2026.0,332.7690999999996
PHX,IAD,2026.0,318.4596000000004
AZA,ICT,2026.0,99.70869999999992
PHX,ICT,2026.0,282.7479
PHX,STL,2026.0,276.0649
AZA,FSD,2026.0,132.55779999999973
PHX,FSD,2026.0,301.2837999999995
PHX,GEG,2026.0,251.05939999999973
AZA,OAK,2026.0,106.96819999999988
PHX,OAK,2026.0,167.20929999999993
PHX,SFO,2026.0,169.34180000000023
PHX,SJC,2026.0,206.14210000000023
AZA,STC,2026.0,101.30829999999992
PHX,SMF,2026.0,219.9694000000002
PHX,TPA,2026.0,308.3744000000005
PHX,SAT,2026.0,238.0602000000003
PHX,SAN,2026.0,174.42259999999987
PHX,PDX,2026.0,226.80589999999964
AZA,PVU,2026.0,87.63350000000011
AZA,RAP,2026.0,101.30829999999992
PHX,RAP,2026.0,297.06839999999994
PHX,RDU,2026.0,327.3499999999996
AZA,RFD,2026.0,101.30829999999992
PHX,RNO,2026.0,219.24449999999996
PHX,SLC,2026.0,194.81819999999988
PHX,TUL,2026.0,257.8294999999999
AZA,SGF,2026.0,101.30829999999992
PHX,SGF,2026.0,297.06839999999994
BDL,BWI,2026.0,205.15810000000016
BDL,DCA,2026.0,225.63119999999992
BDL,IAD,2026.0,225.2630000000002
BDL,FLL,2026.0,184.9812999999999
BDL,MIA,2026.0,210.55409999999995
BDL,BUR,2026.0,370.8622999999997
BDL,LAX,2026.0,326.1642000000004
BDL,LGB,2026.0,229.34619999999973
BDL,ONT,2026.0,368.4073999999995
BDL,SNA,2026.0,457.6983999999999
BDL,TPA,2026.0,175.8879999999998
SEA,BWI,2026.0,309.33329999999984
SEA,DCA,2026.0,378.9996999999999
SEA,IAD,2026.0,304.74639999999965
SEA,TPA,2026.0,297.20889999999974
BGR,PIE,2026.0,122.6478000000001
BGR,TPA,2026.0,226.058
BHM,DAL,2026.0,211.60449999999997
BHM,DFW,2026.0,286.5084999999997
BHM,BWI,2026.0,220.8980000000001
BHM,DCA,2026.0,272.9596
BHM,IAD,2026.0,305.61780000000044
BHM,MDW,2026.0,199.18859999999984
BHM,ORD,2026.0,268.4153
BHM,HOU,2026.0,207.75209999999996
BHM,IAH,2026.0,246.36709999999985
BHM,FLL,2026.0,207.04840000000004
BHM,MIA,2026.0,249.78369999999995
BHM,BUR,2026.0,350.73539999999986
BHM,LAX,2026.0,413.45669999999984
BHM,LGB,2026.0,292.6849999999997
BHM,ONT,2026.0,340.0835000000001
BHM,SNA,2026.0,404.98180000000025
BHM,TPA,2026.0,210.2626
ELP,PHX,2026.0,190.4101
ELP,BWI,2026.0,360.5029999999999
ELP,DCA,2026.0,339.9702999999998
ELP,IAD,2026.0,404.16559999999976
ELP,HOU,2026.0,197.0652000000001
ELP,IAH,2026.0,258.4281000000002
ELP,BUR,2026.0,240.50469999999976
ELP,LAX,2026.0,216.51160000000016
ELP,LGB,2026.0,171.05540000000028
ELP,ONT,2026.0,260.1356000000003
ELP,SNA,2026.0,251.91599999999988
BIL,AZA,2026.0,209.82179999999997
BIL,PHX,2026.0,273.052
BIS,AZA,2026.0,168.2200999999997
BIS,PHX,2026.0,395.9261000000004
CAK,DFW,2026.0,336.41600000000005
CLE,DAL,2026.0,235.64160000000012
CLE,DFW,2026.0,270.8370000000001
CAK,DEN,2026.0,328.3515999999997
CLE,DEN,2026.0,220.76759999999987
CAK,PHX,2026.0,336.9115999999998
CLE,PHX,2026.0,219.4703000000001
CAK,BNA,2026.0,131.87189999999998
CLE,BNA,2026.0,206.88449999999975
CAK,DCA,2026.0,214.24989999999997
CAK,IAD,2026.0,278.09269999999987
CLE,BWI,2026.0,193.3205
CLE,DCA,2026.0,206.96299999999988
CLE,IAD,2026.0,212.54700000000008
CAK,HOU,2026.0,542.6682999999999
CAK,IAH,2026.0,340.27929999999964
MDW,SMF,2026.0,282.44330000000014
CLE,HOU,2026.0,211.14880000000016
CLE,IAH,2026.0,255.54049999999967
CAK,MCO,2026.0,131.75319999999988
CLE,MCO,2026.0,162.31549999999967
CAK,MSP,2026.0,303.70250000000016
CLE,MSP,2026.0,322.8744999999996
CAK,EWR,2026.0,319.52029999999945
CAK,JFK,2026.0,287.48009999999965
CAK,LGA,2026.0,291.72249999999974
CLE,EWR,2026.0,197.09099999999992
CLE,ISP,2026.0,227.92980000000009
CLE,JFK,2026.0,189.76369999999991
CLE,LGA,2026.0,198.21769999999975
CLE,SWF,2026.0,105.8936999999999
CAK,RSW,2026.0,189.1898
CLE,RSW,2026.0,188.29829999999984
CAK,LAS,2026.0,176.62770000000026
CLE,LAS,2026.0,200.40710000000036
CAK,SFO,2026.0,435.1409000000008
CLE,OAK,2026.0,237.9005000000003
CLE,SFO,2026.0,326.32130000000006
CLE,SJC,2026.0,323.9254000000003
CAK,FLL,2026.0,180.40359999999987
CAK,MIA,2026.0,263.6398999999998
CLE,FLL,2026.0,192.95030000000008
CLE,MIA,2026.0,182.94980000000007
CAK,LAX,2026.0,329.8766999999997
CAK,SNA,2026.0,362.1375999999999
CLE,BUR,2026.0,296.04400000000027
MSO,AZA,2026.0,209.82179999999997
CLE,LAX,2026.0,282.3041000000001
CLE,LGB,2026.0,213.9258
CLE,ONT,2026.0,293.8572999999998
CLE,SNA,2026.0,380.6948999999999
CAK,TPA,2026.0,133.1743999999997
CLE,PIE,2026.0,102.56300000000005
CLE,TPA,2026.0,152.1163999999998
CAK,SLC,2026.0,317.84909999999974
CLE,SLC,2026.0,338.8352
CAK,SRQ,2026.0,163.7039999999998
CLE,SRQ,2026.0,176.24460000000016
BNA,PHX,2026.0,265.03660000000013
BNA,BWI,2026.0,223.6316999999997
BNA,DCA,2026.0,181.7212000000004
BNA,IAD,2026.0,192.43160000000012
BNA,EWR,2026.0,186.03340000000023
BNA,HPN,2026.0,222.3965
BNA,ISP,2026.0,215.6724000000002
BNA,JFK,2026.0,188.0918000000003
BNA,LGA,2026.0,184.26000000000036
BNA,SWF,2026.0,126.22559999999996
BNA,OAK,2026.0,282.2439000000004
BNA,SFO,2026.0,346.5933000000005
BNA,SJC,2026.0,293.3069000000005
BNA,PIE,2026.0,83.1148000000001
BNA,TPA,2026.0,192.0368000000001
BOI,DAL,2026.0,234.68140000000025
BOI,DFW,2026.0,354.4877999999998
BOI,AZA,2026.0,109.07150000000006
BOI,PHX,2026.0,217.8637000000001
BOI,OAK,2026.0,169.6662999999999
BOI,SFO,2026.0,200.54709999999983
BOI,SJC,2026.0,206.29450000000023
BOI,BUR,2026.0,161.62260000000023
BOI,LAX,2026.0,236.60970000000023
BOI,LGB,2026.0,188.51039999999995
BOI,ONT,2026.0,234.65709999999987
BOI,SNA,2026.0,183.5279000000003
BOS,DAL,2026.0,208.82129999999987
BOS,DFW,2026.0,276.2225999999997
MHT,DAL,2026.0,266.02169999999967
MHT,DFW,2026.0,400.0388999999999
PVD,DAL,2026.0,247.62199999999967
PVD,DFW,2026.0,331.0307999999998
BOS,PIT,2026.0,198.5289
MHT,PIT,2026.0,254.13440000000008
PVD,PIT,2026.0,152.12980000000013
BOS,DEN,2026.0,255.35530000000008
MHT,DEN,2026.0,298.71159999999946
PVD,DEN,2026.0,294.8261999999996
BOS,PHX,2026.0,291.9974
MHT,PHX,2026.0,326.16830000000044
PVD,PHX,2026.0,329.4918999999993
BOS,SEA,2026.0,305.6532999999999
MHT,SEA,2026.0,359.4677999999999
PVD,SEA,2026.0,349.0946999999999
BOS,CAK,2026.0,236.95279999999997
BOS,CLE,2026.0,191.06110000000012
MHT,CAK,2026.0,328.3080000000001
MHT,CLE,2026.0,265.45729999999986
PVD,CAK,2026.0,253.6410999999997
PVD,CLE,2026.0,248.3007
BOS,BNA,2026.0,209.98349999999985
MHT,BNA,2026.0,270.4954000000004
PVD,BNA,2026.0,206.0730999999999
BOS,BZN,2026.0,370.9162999999998
MHT,BZN,2026.0,328.6487000000003
PVD,BZN,2026.0,390.0848999999996
BOS,BWI,2026.0,153.68210000000008
BOS,DCA,2026.0,168.53380000000007
BOS,IAD,2026.0,179.5697999999997
MHT,BWI,2026.0,215.27270000000016
MHT,DCA,2026.0,260.5628000000001
MHT,IAD,2026.0,319.18419999999946
PVD,BWI,2026.0,201.9885
PVD,DCA,2026.0,195.1321
PVD,IAD,2026.0,277.9478000000004
BOS,MDW,2026.0,158.66470000000004
BOS,ORD,2026.0,200.98199999999983
MHT,MDW,2026.0,236.11989999999977
MHT,ORD,2026.0,280.0214999999999
PVD,MDW,2026.0,196.7377
PVD,ORD,2026.0,298.13789999999995
BOS,CHS,2026.0,221.5375
MHT,CHS,2026.0,255.6715000000002
PVD,CHS,2026.0,141.7871000000003
BOS,CLT,2026.0,199.4844000000001
MHT,CLT,2026.0,296.2313000000004
PVD,CLT,2026.0,268.3337000000002
BOS,STL,2026.0,275.18639999999965
MHT,STL,2026.0,277.6084999999998
PVD,STL,2026.0,302.00629999999995
BOS,JAX,2026.0,224.7970000000001
MHT,JAX,2026.0,268.1648999999998
PVD,JAX,2026.0,210.0381000000001
BOS,DTW,2026.0,205.9647999999999
MHT,DTW,2026.0,280.82050000000004
PVD,DTW,2026.0,288.0980999999995
BOS,HOU,2026.0,242.74160000000032
BOS,IAH,2026.0,268.61660000000006
MHT,HOU,2026.0,281.9747999999996
MHT,IAH,2026.0,372.4395999999995
PVD,HOU,2026.0,253.79940000000005
PVD,IAH,2026.0,324.5538000000005
BOS,MCO,2026.0,206.0230999999999
MHT,MCO,2026.0,190.03480000000008
PVD,MCO,2026.0,187.89670000000007
BOS,EYW,2026.0,290.2214999999996
MHT,EYW,2026.0,318.4347000000001
PVD,EYW,2026.0,299.6936999999997
BOS,MSP,2026.0,245.1974000000004
MHT,MSP,2026.0,273.1657999999998
PVD,MSP,2026.0,239.53269999999972
BOS,EWR,2026.0,177.37020000000012
BOS,ISP,2026.0,227.43849999999995
BOS,JFK,2026.0,184.3185
BOS,LGA,2026.0,172.00309999999993
MHT,ISP,2026.0,262.53449999999987
PVD,EWR,2026.0,237.7872999999997
BOS,RSW,2026.0,265.3474999999997
MHT,RSW,2026.0,284.8111999999999
PVD,RSW,2026.0,191.7047000000001
BOS,LAS,2026.0,340.1585000000004
MHT,LAS,2026.0,305.31710000000004
PVD,LAS,2026.0,341.98539999999963
BOS,IND,2026.0,290.3084999999999
MHT,IND,2026.0,281.50320000000033
PVD,IND,2026.0,280.93769999999995
BOS,OAK,2026.0,288.5389
BOS,SFO,2026.0,346.8154999999999
BOS,SJC,2026.0,295.4188999999999
MHT,OAK,2026.0,304.035
MHT,SFO,2026.0,515.9032000000001
MHT,SJC,2026.0,423.9525000000005
PVD,OAK,2026.0,287.7831999999999
PVD,SFO,2026.0,441.3624000000004
PVD,SJC,2026.0,398.7610999999994
BOS,FLL,2026.0,209.0664000000001
BOS,MIA,2026.0,237.5500999999997
MHT,FLL,2026.0,263.51529999999974
MHT,MIA,2026.0,272.58080000000035
PVD,FLL,2026.0,201.1762
PVD,MIA,2026.0,254.78179999999992
BOS,BUR,2026.0,317.48580000000044
BOS,LAX,2026.0,380.4287000000002
BOS,LGB,2026.0,234.27309999999983
BOS,ONT,2026.0,317.6214999999996
BOS,SNA,2026.0,373.1220999999997
MHT,BUR,2026.0,669.9305999999998
MHT,LAX,2026.0,348.4866999999995
MHT,LGB,2026.0,258.2449000000004
MHT,ONT,2026.0,313.6852000000004
MHT,SNA,2026.0,413.57
PVD,BUR,2026.0,337.4570999999996
PVD,LAX,2026.0,317.9548999999997
PVD,LGB,2026.0,237.43090000000024
PVD,ONT,2026.0,338.2341999999998
PVD,SNA,2026.0,412.3396000000001
BOS,CVG,2026.0,273.33849999999995
MHT,CVG,2026.0,275.3421999999998
PVD,CVG,2026.0,158.88379999999992
BOS,TPA,2026.0,211.0033
MHT,TPA,2026.0,253.96179999999967
PVD,TPA,2026.0,207.6148999999997
BOS,MSY,2026.0,231.58719999999997
MHT,MSY,2026.0,273.6027999999997
PVD,MSY,2026.0,250.69639999999956
BOS,SAN,2026.0,329.7408999999997
MHT,SAN,2026.0,374.2344000000001
PVD,SAN,2026.0,343.5699999999997
BOS,PBI,2026.0,248.4921000000001
MHT,PBI,2026.0,284.6763999999997
PVD,PBI,2026.0,238.69599999999997
BOS,PDX,2026.0,314.7334
MHT,PDX,2026.0,351.9370000000002
PVD,PDX,2026.0,372.7206000000001
BOS,PHL,2026.0,197.81679999999977
MHT,PHL,2026.0,288.98809999999975
PVD,PHL,2026.0,340.3422000000002
BOS,RDU,2026.0,223.79460000000017
MHT,RDU,2026.0,152.82180000000017
PVD,RDU,2026.0,158.91810000000012
BOS,RIC,2026.0,182.40390000000025
MHT,RIC,2026.0,280.7571999999999
PVD,RIC,2026.0,223.53240000000017
BOS,SLC,2026.0,375.6970000000002
MHT,SLC,2026.0,322.55140000000006
PVD,SLC,2026.0,363.8268000000001
BOS,SAV,2026.0,235.75429999999963
MHT,SAV,2026.0,274.4131
PVD,SAV,2026.0,209.90899999999988
BOS,SRQ,2026.0,214.0766
MHT,SRQ,2026.0,251.25600000000017
PVD,SRQ,2026.0,248.37169999999975
BUF,EWR,2026.0,168.64530000000013
BUF,ISP,2026.0,220.2217000000002
BUF,JFK,2026.0,150.50869999999986
BUF,LGA,2026.0,165.81089999999986
BUF,SWF,2026.0,105.8936999999999
BUF,FLL,2026.0,209.8222
BUF,MIA,2026.0,205.60309999999976
BUF,BUR,2026.0,317.8526999999998
BUF,LAX,2026.0,244.7381
BUF,LGB,2026.0,240.26639999999995
BUF,ONT,2026.0,326.91369999999984
BUF,SNA,2026.0,400.04960000000005
BUF,TPA,2026.0,196.6680000000001
BZN,DAL,2026.0,198.0138
BZN,DFW,2026.0,292.54660000000035
BZN,AZA,2026.0,208.0475
BZN,PHX,2026.0,267.9463000000003
BZN,MDW,2026.0,199.0897
BZN,ORD,2026.0,237.6016
BZN,EWR,2026.0,378.9817000000002
BZN,HPN,2026.0,578.720700000001
BZN,JFK,2026.0,309.9110999999997
BZN,LGA,2026.0,249.3197
BZN,BUR,2026.0,159.77329999999986
BZN,LAX,2026.0,247.6906000000002
BZN,LGB,2026.0,180.9258999999998
BZN,ONT,2026.0,253.72349999999983
BZN,SNA,2026.0,234.40499999999972
BWI,PBI,2026.0,251.82090000000036
DCA,PBI,2026.0,210.17000000000016
IAD,PBI,2026.0,243.0982
MDW,DAL,2026.0,184.23699999999985
MDW,DFW,2026.0,113.53700000000002
ORD,DAL,2026.0,167.09339999999975
ORD,DFW,2026.0,250.83169999999976
MDW,PIT,2026.0,172.34769999999995
ORD,PIT,2026.0,218.1162999999997
MDW,DEN,2026.0,179.30610000000004
ORD,DEN,2026.0,219.5422999999999
MDW,TUS,2026.0,285.1938000000002
ORD,TUS,2026.0,326.49410000000006
MDW,PHX,2026.0,201.75590000000005
ORD,PHX,2026.0,264.0964999999999
MDW,BDL,2026.0,223.1965000000004
ORD,BDL,2026.0,289.6417000000002
MDW,SEA,2026.0,222.01529999999968
ORD,SEA,2026.0,229.89249999999976
MDW,ELP,2026.0,231.57359999999963
ORD,ELP,2026.0,318.1561999999999
MDW,CLE,2026.0,179.45940000000002
ORD,CAK,2026.0,209.7835000000001
ORD,CLE,2026.0,218.34459999999973
MDW,BNA,2026.0,180.532
ORD,BNA,2026.0,210.6264
MDW,BWI,2026.0,184.35520000000005
MDW,DCA,2026.0,172.7528000000003
MDW,IAD,2026.0,173.21179999999987
ORD,BWI,2026.0,196.83860000000007
ORD,DCA,2026.0,214.60489999999973
ORD,IAD,2026.0,229.17360000000025
MDW,CMH,2026.0,179.04340000000005
ORD,CMH,2026.0,219.0288999999997
MDW,STL,2026.0,188.5639
ORD,STL,2026.0,225.1705000000002
MDW,JAX,2026.0,207.9925000000001
ORD,JAX,2026.0,266.81179999999955
MDW,DTW,2026.0,189.3969999999999
ORD,DTW,2026.0,221.2138999999997
MDW,HOU,2026.0,181.1046000000001
MDW,IAH,2026.0,185.7242000000001
ORD,HOU,2026.0,236.3233999999997
ORD,IAH,2026.0,247.37159999999977
MDW,MCO,2026.0,184.71069999999992
ORD,MCO,2026.0,200.09450000000004
MDW,ECP,2026.0,180.4798
ORD,ECP,2026.0,220.2911999999998
ORD,EGE,2026.0,219.94769999999983
MDW,EYW,2026.0,274.49119999999994
ORD,EYW,2026.0,275.85429999999974
MDW,MSP,2026.0,173.46039999999985
ORD,MSP,2026.0,200.2921000000001
MDW,EWR,2026.0,223.33430000000007
MDW,HPN,2026.0,272.8291999999999
MDW,ISP,2026.0,252.8018000000004
MDW,JFK,2026.0,281.0433999999998
MDW,LGA,2026.0,177.0262999999999
ORD,EWR,2026.0,214.9658000000002
ORD,HPN,2026.0,286.5221000000004
ORD,ISP,2026.0,244.56799999999976
ORD,JFK,2026.0,210.5761
ORD,LGA,2026.0,202.24819999999988
ORD,SWF,2026.0,105.8936999999999
MDW,RSW,2026.0,231.20060000000024
ORD,RSW,2026.0,250.2739999999997
MDW,GSP,2026.0,199.52210000000005
ORD,GSP,2026.0,228.75499999999977
MDW,LAS,2026.0,199.00869999999992
ORD,LAS,2026.0,242.21610000000015
MDW,OAK,2026.0,220.8585999999997
MDW,SFO,2026.0,193.34939999999992
MDW,SJC,2026.0,272.4451000000004
ORD,OAK,2026.0,235.24319999999983
ORD,SFO,2026.0,318.1350999999996
ORD,SJC,2026.0,317.9011000000005
MDW,FLL,2026.0,209.3172
MDW,MIA,2026.0,183.61439999999976
ORD,FLL,2026.0,211.7793
ORD,MIA,2026.0,247.4696999999996
MDW,BUR,2026.0,269.58269999999976
MDW,LAX,2026.0,222.6686000000001
MDW,LGB,2026.0,206.6387999999998
MDW,ONT,2026.0,253.2116
MDW,SNA,2026.0,241.52540000000016
ORD,BUR,2026.0,292.2512999999997
ORD,LAX,2026.0,268.2769000000003
ORD,LGB,2026.0,212.37510000000017
ORD,ONT,2026.0,278.69379999999984
ORD,SNA,2026.0,329.7136999999999
MDW,CVG,2026.0,172.93390000000014
ORD,CVG,2026.0,214.9603
ORD,SMF,2026.0,334.2853
MDW,TPA,2026.0,182.5906999999999
ORD,TPA,2026.0,211.2387
MDW,MCI,2026.0,181.1449999999999
ORD,MCI,2026.0,221.3291999999999
MDW,SAT,2026.0,225.74660000000023
ORD,SAT,2026.0,264.07249999999965
MDW,MEM,2026.0,173.19000000000025
ORD,MEM,2026.0,238.17639999999955
MDW,OMA,2026.0,178.16779999999994
ORD,OMA,2026.0,212.2748000000001
MDW,MSY,2026.0,200.74300000000005
ORD,MSY,2026.0,233.14420000000013
MDW,SAN,2026.0,229.57459999999975
ORD,SAN,2026.0,307.5104
MDW,ORF,2026.0,193.66170000000028
ORD,ORF,2026.0,229.74
ORD,PHF,2026.0,270.56980000000004
MDW,PNS,2026.0,206.68449999999996
ORD,PNS,2026.0,258.4268999999998
MDW,OKC,2026.0,185.5511
ORD,OKC,2026.0,266.2488999999998
MDW,PBI,2026.0,252.94419999999965
ORD,PBI,2026.0,312.95249999999953
MDW,PDX,2026.0,245.739
ORD,PDX,2026.0,290.8846999999994
MDW,PHL,2026.0,166.8016999999999
ORD,PHL,2026.0,237.2861999999998
MDW,PSP,2026.0,241.87850000000032
ORD,PSP,2026.0,358.9533999999998
MDW,RDU,2026.0,178.0471
ORD,RDU,2026.0,223.7731999999997
MDW,RIC,2026.0,197.3783000000002
ORD,RIC,2026.0,235.66379999999975
MDW,SLC,2026.0,243.37889999999985
ORD,SLC,2026.0,343.1194999999997
MDW,SAV,2026.0,201.14049999999992
ORD,SAV,2026.0,271.5727999999996
MDW,HDN,2026.0,180.4798
ORD,HDN,2026.0,219.94769999999983
MDW,SRQ,2026.0,225.0433999999997
ORD,SRQ,2026.0,298.9371
CHS,DAL,2026.0,228.8032999999997
CHS,DFW,2026.0,287.20729999999975
CHS,BWI,2026.0,198.19579999999988
CHS,DCA,2026.0,218.5988
CHS,IAD,2026.0,229.80509999999995
CHS,MDW,2026.0,187.13240000000005
CHS,ORD,2026.0,253.5530999999996
CHS,HOU,2026.0,242.46829999999977
CHS,IAH,2026.0,277.4937999999999
CHS,EWR,2026.0,190.52250000000004
CHS,HPN,2026.0,150.64570000000026
CHS,ISP,2026.0,143.8561
CHS,JFK,2026.0,206.16370000000012
CHS,LGA,2026.0,206.8486
CHS,SWF,2026.0,103.9547999999999
CHS,FLL,2026.0,121.7288
CHS,MIA,2026.0,204.4998999999999
CHS,BUR,2026.0,361.6502000000001
CHS,LAX,2026.0,280.9224999999999
CHS,LGB,2026.0,210.37819999999985
CHS,ONT,2026.0,354.1349000000004
CHS,SNA,2026.0,389.99700000000007
CID,AZA,2026.0,142.18669999999997
CID,PHX,2026.0,268.6958999999999
CID,PIE,2026.0,103.85410000000005
CID,TPA,2026.0,167.8648
CLT,DAL,2026.0,209.80229999999975
CLT,DFW,2026.0,274.9661999999997
CLT,PHX,2026.0,322.62699999999967
CLT,CAK,2026.0,244.00980000000007
CLT,CLE,2026.0,266.1125000000004
CLT,BWI,2026.0,195.8324999999998
CLT,DCA,2026.0,218.4934000000001
CLT,IAD,2026.0,198.12110000000013
CLT,MDW,2026.0,157.89630000000008
CLT,ORD,2026.0,207.41540000000003
CLT,HOU,2026.0,226.00309999999988
CLT,IAH,2026.0,259.8234999999998
CLT,EWR,2026.0,200.57109999999997
CLT,HPN,2026.0,307.37170000000026
CLT,ISP,2026.0,222.5503
CLT,JFK,2026.0,231.58589999999995
CLT,LGA,2026.0,208.4806000000001
CLT,SWF,2026.0,104.16869999999996
CLT,OAK,2026.0,267.90459999999985
CLT,SFO,2026.0,417.0707000000005
CLT,SJC,2026.0,347.78850000000006
CLT,FLL,2026.0,207.04840000000004
CLT,MIA,2026.0,241.03839999999968
CLT,BUR,2026.0,327.9450000000003
CLT,LAX,2026.0,320.1410000000004
CLT,LGB,2026.0,274.7562000000004
CLT,ONT,2026.0,339.3111
CLT,SNA,2026.0,389.9449000000006
CLT,TPA,2026.0,230.5135
CMH,DAL,2026.0,222.14769999999984
CMH,DFW,2026.0,293.1227000000003
CMH,DEN,2026.0,226.01470000000023
CMH,PHX,2026.0,305.5961999999997
CMH,SEA,2026.0,274.9912000000002
CMH,BWI,2026.0,194.4366000000004
CMH,DCA,2026.0,183.14700000000008
CMH,IAD,2026.0,209.19419999999997
CMH,HOU,2026.0,241.4555
CMH,IAH,2026.0,297.9034000000002
CMH,MCO,2026.0,186.94460000000024
CMH,MSP,2026.0,285.99770000000035
CMH,EWR,2026.0,224.4973999999999
CMH,HPN,2026.0,234.28479999999996
CMH,ISP,2026.0,238.0838999999998
CMH,JFK,2026.0,205.13730000000024
CMH,LGA,2026.0,204.65010000000015
CMH,SWF,2026.0,105.8936999999999
CMH,RSW,2026.0,222.8828000000001
CMH,LAS,2026.0,236.4563999999999
CMH,FLL,2026.0,188.54499999999996
CMH,MIA,2026.0,263.68370000000016
LCK,FLL,2026.0,97.0002999999998
CMH,BUR,2026.0,330.25689999999986
CMH,LAX,2026.0,226.0740999999998
CMH,LGB,2026.0,259.2994999999999
CMH,ONT,2026.0,339.7503000000002
CMH,SNA,2026.0,364.12999999999937
CMH,TPA,2026.0,197.01709999999997
LCK,PIE,2026.0,106.5237999999999
CMH,SRQ,2026.0,226.3389000000001
LCK,SRQ,2026.0,125.43199999999985
STL,BWI,2026.0,233.91479999999973
STL,DCA,2026.0,199.71950000000015
STL,IAD,2026.0,267.44620000000003
STL,TPA,2026.0,220.6533999999997
MYR,EWR,2026.0,136.43829999999988
MYR,HPN,2026.0,247.7804
MYR,ISP,2026.0,148.7153999999999
MYR,JFK,2026.0,240.51210000000015
MYR,LGA,2026.0,138.9724000000002
MYR,SWF,2026.0,107.53899999999992
JAX,PHX,2026.0,346.5579999999998
JAX,BWI,2026.0,220.88799999999975
JAX,DCA,2026.0,210.3683000000001
JAX,IAD,2026.0,204.60540000000003
JAX,EWR,2026.0,206.43509999999995
JAX,HPN,2026.0,212.31979999999984
JAX,ISP,2026.0,234.0819999999998
JAX,JFK,2026.0,198.6737
JAX,LGA,2026.0,213.09270000000012
JAX,SWF,2026.0,105.8936999999999
JAX,FLL,2026.0,135.36299999999974
JAX,MIA,2026.0,211.38600000000008
JAX,BUR,2026.0,351.8130000000003
JAX,LAX,2026.0,340.5198999999998
JAX,LGB,2026.0,268.23799999999994
JAX,ONT,2026.0,367.8562
JAX,SNA,2026.0,373.8756
JAX,ORF,2026.0,203.95600000000024
JAX,PHF,2026.0,329.68279999999965
CRP,DAL,2026.0,216.79179999999985
CRP,DFW,2026.0,274.4208
DTW,PHX,2026.0,298.2493999999997
DTW,BWI,2026.0,199.55760000000015
DTW,DCA,2026.0,212.1077000000001
DTW,IAD,2026.0,192.42500000000013
DTW,HOU,2026.0,222.04520000000005
DTW,IAH,2026.0,257.93119999999965
DTW,EWR,2026.0,191.9336
DTW,ISP,2026.0,254.1954
DTW,JFK,2026.0,212.5854999999999
DTW,LGA,2026.0,182.90639999999976
DTW,SWF,2026.0,105.8936999999999
DTW,OAK,2026.0,285.8550000000001
DTW,SFO,2026.0,391.99620000000033
DTW,SJC,2026.0,369.13770000000005
DTW,FLL,2026.0,228.9485000000001
DTW,MIA,2026.0,238.8117000000001
DTW,BUR,2026.0,342.2065000000003
DTW,LAX,2026.0,329.79569999999984
DTW,LGB,2026.0,267.61399999999963
DTW,ONT,2026.0,342.0914999999999
DTW,SNA,2026.0,434.1995999999999
DTW,TPA,2026.0,211.7762
DSM,AZA,2026.0,146.0921999999999
DSM,PHX,2026.0,268.0656
DSM,FLL,2026.0,207.39229999999995
DSM,MIA,2026.0,212.3637
DSM,PIE,2026.0,103.43920000000006
DSM,TPA,2026.0,218.65009999999995
HOU,PIT,2026.0,240.9151999999997
IAH,PIT,2026.0,319.68069999999966
HOU,TUS,2026.0,285.6887
IAH,TUS,2026.0,288.1005999999999
HOU,AZA,2026.0,210.19860000000008
HOU,PHX,2026.0,214.75480000000007
IAH,PHX,2026.0,251.04770000000036
HOU,SEA,2026.0,272.2112999999996
