Predicted Passengers,Source Airport,Destination Airport,Quarter Year,Largest Carrier,Predicted Fare,carrier_lg,Revenue
87.59,TYS,MIA,2027.75,AA,288.48929999999973,AA,25268.777786999977
16.22,MIA,ISP,2027.75,WN,272.6961000000003,WN,4423.130742000004
7.87,ABQ,ISP,2027.75,WN,284.6838000000006,WN,2240.4615060000046
2.85,HPN,OKC,2027.75,AA,354.25300000000004,AA,1009.6210500000002
5.97,MHT,OAK,2027.75,WN,304.035,WN,1815.08895
79.16,MHT,CLT,2027.75,AA,296.2313000000004,AA,23449.66970800003
24.81,MDW,PBI,2027.75,WN,252.94419999999965,WN,6275.545601999991
30.09,BUR,DCA,2027.75,AA,318.30690000000004,AA,9577.854621
1657.9,IAH,EWR,2027.75,UA,266.76849999999996,UA,442275.49614999996
1885.26,BOS,FLL,2027.75,B6,209.0664000000001,B6,394144.5212640002
410.7,HOU,DCA,2027.75,WN,214.12870000000015,WN,87942.65709000007
19.81,BHM,BUR,2027.75,WN,350.73539999999986,WN,6948.068273999997
14.61,IAH,LGB,2027.75,WN,216.0285999999998,WN,3156.1778459999973
40.44,MHT,PHX,2027.75,WN,326.16830000000044,WN,13190.246052000017
4.01,CLE,HPN,2027.75,DL,231.58650000000023,DL,928.6618650000008
746.17,CLT,IAH,2027.75,AA,259.8234999999998,AA,193872.50099499983
120.51,BTV,EWR,2027.75,UA,223.47340000000008,UA,26930.77943400001
746.87,MIA,PHX,2027.75,AA,359.7731000000006,AA,268703.7351970005
362.37,SRQ,BWI,2027.75,WN,199.3107000000001,WN,72224.21835900003
719.0,CLE,PHX,2027.75,F9,219.47030000000012,F9,157799.14570000008
19.46,MHT,CMH,2027.75,AA,276.05999999999966,AA,5372.127599999993
5.25,HPN,OMA,2027.75,DL,368.7717000000006,DL,1936.051425000003
175.97,HOU,IND,2027.75,WN,236.08479999999963,WN,41543.84225599994
91.37,ABQ,MDW,2027.75,WN,248.63970000000015,WN,22718.209389000014
68.96,CLE,SNA,2027.75,UA,380.69489999999985,UA,26252.720303999988
0.9,HPN,RNO,2027.75,AA,297.11429999999984,AA,267.4028699999999
29.82,SNA,SAV,2027.75,AA,377.8803,AA,11268.390545999999
248.2,MDW,SAT,2027.75,WN,225.74660000000023,WN,56030.30612000005
99.82,HOU,LBB,2027.75,WN,210.1978000000003,WN,20981.944396000028
1.09,MHT,BUR,2027.75,WN,669.9305999999998,WN,730.2243539999998
154.73,MDW,SJC,2027.75,WN,272.44510000000037,WN,42155.43032300005
0.78,HOU,PHF,2027.75,AA,332.88160000000045,AA,259.64764800000034
557.77,MIA,MSY,2027.75,AA,192.2422000000001,AA,107226.93189400005
419.8,LAX,MEM,2027.75,DL,211.4508999999998,DL,88767.08781999991
21.66,HPN,SAV,2027.75,MX,186.21679999999992,MX,4033.455887999998
68.72,SYR,BWI,2027.75,WN,184.0925000000001,WN,12650.836600000006
856.49,HPN,MCO,2027.75,B6,196.20429999999985,B6,168047.02090699988
58.02,SNA,RNO,2027.75,WN,206.18809999999976,WN,11963.033561999988
149.58,SNA,TPA,2027.75,AA,357.14060000000006,AA,53421.09094800001
233.89,ABQ,DFW,2027.75,AA,250.5941999999997,AA,58611.47743799992
834.62,LAX,SAT,2027.75,AA,207.79210000000015,AA,173427.44250200014
61.1,BHM,EWR,2027.75,DL,293.48400000000026,DL,17931.87240000002
889.35,IAH,FLL,2027.75,UA,201.6528999999999,UA,179340.0066149999
314.83,BUF,LAX,2027.75,B6,244.7381,B6,77050.896023
0.34,SWF,PHX,2027.75,F9,142.73569999999995,F9,48.53013799999999
259.65,MHT,BWI,2027.75,WN,215.2727000000002,WN,55895.556555000054
1438.88,LAX,PDX,2027.75,AS,205.89359999999996,AS,296256.18316799996
16.43,BUF,LGB,2027.75,WN,240.26639999999995,WN,3947.576951999999
325.48,IAH,IND,2027.75,UA,285.23489999999987,UA,92838.25525199996
566.68,CLE,DFW,2027.75,AA,270.8370000000001,AA,153477.91116000005
76.95,HOU,PHL,2027.75,WN,236.95250000000024,WN,18233.49487500002
297.66,MDW,RDU,2027.75,WN,178.0471,WN,52997.49978600001
36.32,BUF,SNA,2027.75,AA,400.04960000000005,AA,14529.801472000003
1573.75,IAH,MCO,2027.75,UA,189.8272,UA,298740.556
203.8,MIA,RIC,2027.75,AA,234.8691999999998,AA,47866.342959999965
1318.93,MIA,PHL,2027.75,AA,237.5350000000001,AA,313292.0375500002
600.45,BUF,TPA,2027.75,WN,196.6680000000001,WN,118089.30060000006
1.5,LAS,SWF,2027.75,F9,119.97940000000004,F9,179.96910000000005
30.45,CLE,SJC,2027.75,WN,323.9254000000003,WN,9863.52843000001
1.17,HPN,RIC,2027.75,AA,313.7348,AA,367.06971599999997
171.31,BUF,MIA,2027.75,AA,205.60309999999976,AA,35221.86706099996
11.57,MHT,IAH,2027.75,AA,372.4395999999995,AA,4309.126171999994
6.73,SWF,STL,2027.75,F9,104.4798,F9,703.149054
1506.35,MIA,DCA,2027.75,AA,243.7036000000003,AA,367102.91786000045
300.73,MDW,STL,2027.75,WN,188.5639,WN,56706.821647
12.54,ABQ,HPN,2027.75,DL,306.8625000000001,DL,3848.0557500000014
20.7,BNA,HPN,2027.75,AA,222.39649999999995,AA,4603.607549999999
146.46,CID,PHX,2027.75,AA,268.6958999999999,AA,39353.201513999986
45.93,MDW,TUS,2027.75,WN,285.1938000000002,WN,13098.951234000007
332.02,HOU,MCI,2027.75,WN,211.03739999999985,WN,70068.63754799994
54.55,HOU,RIC,2027.75,WN,230.0377000000001,WN,12548.556535000003
1058.81,BOS,IAH,2027.75,UA,268.61660000000006,UA,284413.94224600005
133.84,BHM,BWI,2027.75,WN,220.89800000000017,WN,29564.988320000022
25.44,HPN,RDU,2027.75,AA,214.3937000000001,AA,5454.175728000003
2.35,MHT,ONT,2027.75,WN,313.6852000000004,WN,737.160220000001
45.76,SNA,SDF,2027.75,AA,373.82609999999977,AA,17106.28233599999
103.86,MDW,SDF,2027.75,WN,163.8218,WN,17014.532148
762.53,CLE,LAS,2027.75,F9,200.40710000000033,F9,152816.42596300025
389.15,CHS,JFK,2027.75,B6,206.16370000000015,B6,80228.60385500005
9.91,TYS,JFK,2027.75,AA,292.21709999999973,AA,2895.8714609999975
61.7,MHT,PHL,2027.75,AA,288.98809999999975,AA,17830.565769999987
15.92,HPN,ORF,2027.75,MX,226.26629999999992,MX,3602.159495999999
49.91,BDL,SNA,2027.75,DL,457.6983999999999,DL,22843.727143999993
127.17,BHM,HOU,2027.75,WN,207.75209999999993,WN,26419.83455699999
158.58,CLE,IAD,2027.75,UA,212.54700000000008,UA,33705.70326000002
124.34,CLT,ONT,2027.75,AA,339.3111,AA,42189.942174
1114.42,LAS,SNA,2027.75,WN,153.2368,WN,170770.154656
355.06,LAX,GEG,2027.75,DL,235.08909999999997,DL,83470.735846
50.15,HOU,SFO,2027.75,WN,249.9341999999997,WN,12534.200129999985
103.2,CLT,HPN,2027.75,AA,307.37170000000026,AA,31720.759440000027
460.42,CLE,IAH,2027.75,UA,255.54049999999967,UA,117655.95700999985
676.28,LAX,RNO,2027.75,WN,155.9796000000003,WN,105485.88388800019
241.32,IAH,JAX,2027.75,UA,286.8093999999995,UA,69212.84440799989
1.87,HPN,PSP,2027.75,UA,436.50870000000026,UA,816.2712690000005
26.64,CLT,OAK,2027.75,WN,267.90459999999985,WN,7136.978543999996
493.13,MDW,PHL,2027.75,WN,166.8016999999999,WN,82254.92232099995
125.08,HOU,SAT,2027.75,WN,203.2999000000001,WN,25428.75149200001
128.95,BHM,LAX,2027.75,DL,413.45669999999984,DL,53315.24146499998
233.74,MIA,IAD,2027.75,UA,236.23199999999972,UA,55216.86767999994
8.91,HOU,IAD,2027.75,WN,282.5020999999998,WN,2517.093710999998
286.84,ABQ,DAL,2027.75,WN,200.4029,WN,57483.567835999995
909.74,BNA,DCA,2027.75,WN,181.7212000000004,WN,165319.04448800036
28.14,TYS,BWI,2027.75,DL,290.5346,DL,8175.643644000001
616.85,BUF,JFK,2027.75,B6,150.50869999999986,B6,92841.29159499992
208.57,LAX,ORF,2027.75,AA,325.56530000000066,AA,67903.15462100014
0.99,MHT,PHF,2027.75,AA,240.95360000000025,AA,238.54406400000025
280.27,HOU,SAN,2027.75,WN,253.79160000000024,WN,71130.17173200006
20.06,MHT,DAL,2027.75,WN,266.02169999999967,WN,5336.395301999993
590.09,HOU,LGA,2027.75,WN,190.1616,WN,112212.45854400001
471.21,LAX,PIT,2027.75,NK,220.78380000000013,NK,104035.53439800006
226.45,LAX,RIC,2027.75,AA,318.3015999999996,AA,72079.3973199999
350.69,CLT,JFK,2027.75,AA,231.58589999999995,AA,81214.85927099998
11.91,MHT,CVG,2027.75,WN,275.3421999999998,WN,3279.325601999998
1158.61,SNA,SJC,2027.75,WN,200.1688999999999,WN,231917.68922899987
60.79,TUS,IAD,2027.75,UA,410.7761000000005,UA,24971.07911900003
133.18,MDW,SFO,2027.75,WN,193.34939999999992,WN,25750.27309199999
6.45,TYS,HPN,2027.75,AA,321.31699999999927,AA,2072.4946499999955
52.83,ABQ,ONT,2027.75,WN,253.37710000000013,WN,13385.912193000006
81.66,HOU,SEA,2027.75,WN,272.2112999999996,WN,22228.774757999967
217.05,CLE,SAN,2027.75,UA,294.4830000000003,UA,63917.53515000007
286.46,CLT,IAD,2027.75,UA,198.12110000000015,UA,56753.77030600004
874.08,CLE,RSW,2027.75,F9,188.29829999999984,F9,164587.77806399987
6.07,CLE,ISP,2027.75,WN,227.92980000000009,WN,1383.5338860000006
198.4,TYS,DCA,2027.75,AA,226.99390000000005,AA,45035.58976000001
720.23,CLT,MIA,2027.75,AA,241.03839999999968,AA,173603.08683199977
4.82,HPN,PIT,2027.75,AA,243.37440000000004,AA,1173.0646080000001
20.47,BLI,SJC,2027.75,AS,315.16820000000047,AS,6451.49305400001
23.83,CHS,ONT,2027.75,AA,354.1349000000004,AA,8439.034667000009
167.15,MIA,ORF,2027.75,AA,247.8995999999999,AA,41436.41813999999
10.78,MHT,PDX,2027.75,WN,351.9370000000002,WN,3793.8808600000016
13.04,MHT,HOU,2027.75,WN,281.9747999999996,WN,3676.951391999995
137.52,IAH,JAN,2027.75,UA,246.6029000000001,UA,33912.83080800001
1684.26,LAX,FLL,2027.75,B6,281.24389999999954,B6,473687.8510139992
9.59,MIA,PHF,2027.75,AA,270.0473,AA,2589.753607
367.35,HOU,MAF,2027.75,WN,200.69219999999993,WN,73724.27966999997
34.4,MHT,DEN,2027.75,WN,298.71159999999946,WN,10275.67903999998
72.2,MDW,TUL,2027.75,WN,187.70249999999984,WN,13552.12049999999
71.88,BTV,IAD,2027.75,UA,253.32539999999975,UA,18209.02975199998
11.26,HPN,PNS,2027.75,DL,295.7864999999999,DL,3330.5559899999985
5.61,SWF,SAT,2027.75,F9,120.58490000000002,F9,676.4812890000002
25.91,MHT,ORD,2027.75,AA,280.0214999999999,AA,7255.357064999997
63.5,SNA,TUS,2027.75,AA,216.4627,AA,13745.38145
1895.61,SNA,SEA,2027.75,AS,194.44719999999975,AS,368596.0567919995
45.67,SNA,TUL,2027.75,WN,362.04869999999994,WN,16534.764129
252.57,LAX,OMA,2027.75,AA,249.39649999999983,AA,62990.07400499996
52.33,TYS,IAD,2027.75,UA,234.1091999999998,UA,12250.934435999989
56.02,MHT,EWR,2027.75,UA,218.2134999999998,UA,12224.32026999999
5.91,BLI,SFO,2027.75,AS,328.75320000000005,AS,1942.9314120000004
171.78,LAX,MKE,2027.75,WN,302.4506000000003,WN,51954.96406800005
201.39,ABQ,DCA,2027.75,WN,324.6766999999998,WN,65386.64061299996
1.53,HOU,HPN,2027.75,DL,462.6767000000003,DL,707.8953510000005
272.5,IAH,MEM,2027.75,UA,227.0242000000002,UA,61864.09450000006
4395.13,LAX,EWR,2027.75,UA,352.38050000000004,UA,1548758.1069650003
284.88,BNA,IAD,2027.75,UA,192.43160000000017,UA,54819.914208000046
9.84,MHT,DTW,2027.75,AA,280.82050000000004,AA,2763.27372
66.92,MIA,HPN,2027.75,AA,251.0206999999998,AA,16798.30524399999
110.35,HOU,SDF,2027.75,WN,213.06460000000015,WN,23511.678610000017
218.6,MIA,PDX,2027.75,AA,313.5104999999995,AA,68533.39529999989
8.24,MDW,SYR,2027.75,WN,184.1244,WN,1517.185056
269.32,TYS,FLL,2027.75,G4,147.28460000000013,G4,39666.68847200003
111.64,MDW,SEA,2027.75,WN,222.01529999999968,WN,24785.788091999966
28.62,HPN,PHX,2027.75,AA,341.77170000000035,AA,9781.50605400001
31.82,MHT,PBI,2027.75,WN,284.6763999999997,WN,9058.403047999991
245.79,BHM,LGA,2027.75,DL,299.99359999999996,DL,73735.42694399999
37.56,MHT,FLL,2027.75,NK,263.51529999999974,NK,9897.634667999992
2.59,IAH,ISP,2027.75,WN,215.4699999999999,WN,558.0672999999997
942.26,MDW,TPA,2027.75,WN,182.5906999999999,WN,172047.91298199992
27.44,MHT,ORF,2027.75,WN,247.26799999999977,WN,6785.033919999994
761.93,IAH,DCA,2027.75,UA,288.2704000000001,UA,219641.86587200008
72.21,ABQ,IAD,2027.75,UA,330.8477,UA,23890.512416999994
265.71,HOU,LGB,2027.75,WN,191.85559999999987,WN,50977.95147599996
1276.78,SNA,SFO,2027.75,AS,203.73249999999973,AS,260121.58134999964
7.4,HPN,PDX,2027.75,DL,374.8922,DL,2774.20228
217.75,CLE,JFK,2027.75,DL,189.76369999999991,DL,41321.04567499998
79.72,BUF,MDW,2027.75,WN,179.11840000000012,WN,14279.31884800001
34.55,BUR,BWI,2027.75,WN,311.584,WN,10765.2272
723.95,BDL,TPA,2027.75,B6,175.8879999999998,B6,127334.11759999987
49.25,PVD,HOU,2027.75,WN,253.79940000000005,WN,12499.620450000002
179.24,BOI,SJC,2027.75,WN,206.29450000000023,WN,36976.22618000004
29.64,CAE,BWI,2027.75,AA,259.5373999999998,AA,7692.688535999995
195.96,CMH,BWI,2027.75,WN,194.43660000000037,WN,38101.79613600008
201.33,MIA,TLH,2027.75,AA,223.6583999999999,AA,45029.14567199998
255.11,IAH,OKC,2027.75,UA,242.22799999999992,UA,61794.78507999999
67.53,SNA,OMA,2027.75,WN,301.8092000000004,WN,20381.175276000027
480.56,BNA,JFK,2027.75,B6,188.0918000000003,B6,90389.39540800014
6.96,GSO,HPN,2027.75,AA,225.11669999999995,AA,1566.8122319999998
19.99,BDL,OAK,2027.75,WN,310.4422999999999,WN,6205.741576999997
332.54,MKE,DCA,2027.75,WN,191.7037999999998,WN,63749.18165199994
198.11,ABQ,SFO,2027.75,UA,275.5635999999999,UA,54591.90479599998
0.07,BUR,HPN,2027.75,AA,303.1491999999998,AA,21.220443999999986
173.33,MDW,MYR,2027.75,WN,181.1759,WN,31403.218747000006
379.18,CMH,DCA,2027.75,AA,183.14700000000008,AA,69445.67946000003
83.65,BUR,GEG,2027.75,WN,262.30430000000024,WN,21941.75469500002
195.99,MKE,BWI,2027.75,WN,204.00649999999993,WN,39983.23393499999
3.35,BTV,BWI,2027.75,DL,348.9235000000001,DL,1168.8937250000004
4046.69,LAX,SFO,2027.75,UA,145.75310000000027,UA,589817.6122390011
9.55,GSO,JFK,2027.75,AA,211.4317,AA,2019.172735
33.69,SNA,ORF,2027.75,AA,444.43009999999975,AA,14972.850068999991
165.38,CMH,DAL,2027.75,WN,222.14769999999984,WN,36738.78662599997
410.54,MIA,TPA,2027.75,AA,231.18939999999972,AA,94912.49627599989
262.49,MDW,OAK,2027.75,WN,220.85859999999977,WN,57973.17391399994
388.04,GSO,LGA,2027.75,AA,198.0699999999999,AA,76859.08279999997
1910.71,LAS,JFK,2027.75,DL,402.5995,DL,769250.8906449999
167.9,MDW,MEM,2027.75,WN,173.19000000000025,WN,29078.601000000042
250.32,BUR,JFK,2027.75,B6,271.3974000000002,B6,67936.19716800004
8.3,BDL,BUR,2027.75,UA,370.8622999999997,UA,3078.157089999998
26.59,BDL,ONT,2027.75,AA,368.4073999999995,AA,9795.952765999986
115.0,GRR,BWI,2027.75,WN,197.70419999999996,WN,22735.982999999997
10.7,GSP,HPN,2027.75,AA,235.74850000000032,AA,2522.508950000003
631.62,IAH,MSY,2027.75,UA,191.66730000000004,UA,121060.90002600003
834.87,MKE,PHX,2027.75,WN,259.5453999999996,WN,216686.66809799965
487.14,MDW,MIA,2027.75,WN,183.61439999999976,WN,89445.91881599989
1.47,BUR,ISP,2027.75,WN,557.8132,WN,819.985404
164.11,CMH,HOU,2027.75,WN,241.4555,WN,39625.262105
198.45,GSO,EWR,2027.75,UA,191.7768999999997,UA,38058.12580499994
35.46,BOS,LGB,2027.75,WN,234.27309999999983,WN,8307.324125999994
199.09,IAH,ORF,2027.75,UA,259.2594999999997,UA,51615.973854999946
231.79,MKE,EWR,2027.75,UA,194.4440999999999,UA,45070.197938999976
959.18,SNA,PDX,2027.75,AS,211.22109999999984,AS,202599.05469799982
111.13,MIA,SYR,2027.75,AA,251.71260000000015,AA,27972.821238000015
68.24,IAH,OAK,2027.75,NK,237.5151000000001,NK,16208.030424000006
126.63,GSP,BWI,2027.75,WN,195.59110000000027,WN,24767.70099300003
12.81,BUR,FLL,2027.75,WN,313.2401000000002,WN,4012.6056810000027
182.18,CHS,IAD,2027.75,UA,229.80509999999995,UA,41865.89311799999
103.93,MDW,OKC,2027.75,WN,185.5511,WN,19284.325823
145.3,GSP,DCA,2027.75,AA,255.5062,AA,37125.05086
3606.94,LAX,SEA,2027.75,AS,177.04949999999974,AS,638606.9235299991
0.72,SNA,PHF,2027.75,AA,506.62989999999934,AA,364.7735279999995
408.02,MIA,STL,2027.75,WN,257.1193999999999,WN,104909.85758799997
2953.44,LAS,LAX,2027.75,WN,135.99899999999985,WN,401664.88655999955
224.03,GSP,EWR,2027.75,UA,212.43180000000012,UA,47591.09615400003
290.67,BDL,PHX,2027.75,AA,260.81049999999976,AA,75809.78803499993
154.63,MIA,SMF,2027.75,AA,360.9132000000003,AA,55808.00811600005
131.46,SNA,PHL,2027.75,AA,382.88009999999986,AA,50333.41794599999
574.87,MIA,SLC,2027.75,DL,334.98580000000004,DL,192573.28684600003
677.29,CLT,TPA,2027.75,AA,230.5135,AA,156124.488415
34.17,CMH,BUR,2027.75,WN,330.25689999999986,WN,11284.878272999997
640.47,LAS,DCA,2027.75,AA,303.33530000000053,AA,194277.15959100035
786.32,MSP,LGA,2027.75,DL,308.5709000000002,DL,242635.47008800018
374.36,FLL,TPA,2027.75,NK,139.16680000000005,NK,52098.48324800002
345.51,IAH,PIT,2027.75,UA,319.68069999999966,UA,110452.87865699988
201.66,FLL,TLH,2027.75,3M,153.83869999999976,3M,31023.112241999952
10.14,BUR,MEM,2027.75,AA,384.04140000000024,AA,3894.1797960000026
2914.31,MSP,PHX,2027.75,DL,231.12639999999993,DL,673573.9787839998
587.45,BOS,STL,2027.75,WN,275.18639999999965,WN,161658.2506799998
207.65,FLL,SYR,2027.75,G4,188.3771999999999,G4,39116.52557999998
274.13,CMH,MSP,2027.75,DL,285.99770000000035,DL,78400.54950100009
582.9,MDW,LAX,2027.75,WN,222.66860000000017,WN,129793.5269400001
940.54,LAX,TPA,2027.75,DL,302.0422999999997,DL,284082.8648419997
45.41,MSP,OAK,2027.75,WN,244.6839999999999,WN,11111.100439999995
233.36,CMH,MIA,2027.75,AA,263.68370000000016,AA,61533.22823200004
193.73,MDW,LGB,2027.75,WN,206.6387999999998,WN,40032.13472399996
131.93,SNA,DCA,2027.75,AA,397.6276000000006,AA,52459.00926800008
635.02,CMH,LGA,2027.75,DL,204.65010000000015,DL,129956.90650200009
286.95,BDL,DCA,2027.75,AA,225.63119999999992,AA,64744.872839999975
307.73,CHS,FLL,2027.75,B6,121.7288,B6,37459.603624
109.69,MSN,LGA,2027.75,DL,341.58760000000046,DL,37468.74384400005
395.78,IAH,PDX,2027.75,UA,305.3119000000002,UA,120836.34378200007
1457.75,MDW,MCO,2027.75,WN,184.71069999999992,WN,269262.0229249999
16.62,GRR,ISP,2027.75,WN,247.10009999999963,WN,4106.803661999994
7.29,MSN,JFK,2027.75,AA,327.3270000000003,AA,2386.213830000002
7.61,CMH,ISP,2027.75,WN,238.0838999999998,WN,1811.8184789999987
211.66,SNA,MCO,2027.75,AA,331.0965999999998,AA,70079.90635599995
8.43,GRR,JFK,2027.75,DL,224.91240000000008,DL,1896.0115320000007
1424.96,BNA,LGA,2027.75,WN,184.26000000000033,WN,262563.12960000045
137.76,BDL,IAD,2027.75,UA,225.2630000000002,UA,31032.230880000025
77.23,SNA,MFR,2027.75,G4,174.7673000000002,G4,13497.278579000016
109.45,FLL,SWF,2027.75,F9,111.72549999999988,F9,12228.355974999988
243.37,ACY,FLL,2027.75,NK,113.58400000000005,NK,27642.93808000001
901.54,MSP,SFO,2027.75,DL,315.0819999999999,DL,284059.0262799999
1193.72,CMH,MCO,2027.75,WN,186.94460000000024,WN,223159.5079120003
66.47,SNA,FLL,2027.75,AA,408.6266000000001,AA,27161.410102000005
235.03,MSP,JFK,2027.75,DL,290.0290999999998,DL,68165.53937299995
941.41,IAH,PHX,2027.75,UA,251.04770000000033,UA,236338.8152570003
1040.17,BOS,DTW,2027.75,DL,205.9647999999999,DL,214238.40601599994
1065.31,MDW,LGA,2027.75,WN,177.0262999999999,WN,188587.8876529999
617.84,CHS,EWR,2027.75,UA,190.52250000000004,UA,117712.42140000004
155.9,SNA,GEG,2027.75,WN,242.73070000000004,WN,37841.71613000001
10.21,MSP,ISP,2027.75,WN,243.52829999999977,WN,2486.423942999998
148.95,GRR,AZA,2027.75,G4,164.75119999999978,G4,24539.691239999967
23.88,CMH,LGB,2027.75,WN,259.2994999999999,WN,6192.072059999998
229.41,MSP,IAD,2027.75,DL,238.98179999999985,DL,54824.814737999965
2037.45,LAS,EWR,2027.75,UA,329.5795999999999,UA,671501.9560199998
8.43,SNA,HPN,2027.75,DL,365.2058999999999,DL,3078.685736999999
43.12,GRR,BUR,2027.75,UA,337.12549999999993,UA,14536.851559999996
41.25,BUR,MCO,2027.75,WN,314.9173999999999,WN,12990.342749999994
930.17,IAH,PHL,2027.75,UA,232.28950000000032,UA,216068.7242150003
16.15,MSP,HPN,2027.75,DL,317.7893000000003,DL,5132.297195000005
197.33,BDL,BWI,2027.75,WN,205.15810000000016,WN,40483.847873000035
143.56,BNA,OAK,2027.75,WN,282.2439000000004,WN,40518.93428400006
624.21,SNA,EWR,2027.75,UA,391.9354999999999,UA,244650.05845499993
119.73,MSP,PIE,2027.75,SY,143.1997999999998,SY,17145.312053999976
129.98,MSP,SJC,2027.75,DL,353.26669999999956,DL,45917.60566599994
40.36,CMH,OAK,2027.75,WN,237.54720000000012,WN,9587.404992000005
1033.32,LAS,BWI,2027.75,WN,235.36539999999977,WN,243207.77512799975
458.54,FLL,STL,2027.75,WN,249.0942999999999,WN,114219.70032199996
79.32,SNA,BWI,2027.75,WN,357.9302000000004,WN,28391.02346400003
13.53,BDL,LGB,2027.75,WN,229.34619999999973,WN,3103.054085999996
87.09,IAH,ONT,2027.75,AA,302.8507999999996,AA,26375.276171999965
72.73,SNA,MKE,2027.75,WN,340.5564999999998,WN,24768.674244999987
35.41,GRR,ONT,2027.75,AA,332.7919999999998,AA,11784.164719999992
471.2,FLL,IAD,2027.75,UA,220.1639000000003,UA,103741.22968000013
220.15,COS,DFW,2027.75,AA,228.32170000000028,AA,50265.02225500006
33.41,BUR,MSY,2027.75,WN,278.31289999999996,WN,9298.433988999997
27.03,MDW,GSP,2027.75,WN,199.52210000000005,WN,5393.082363000001
72.83,AZA,GEG,2027.75,G4,97.18589999999992,G4,7078.049096999994
0.63,LGA,BWI,2027.75,WN,192.9759999999999,WN,121.57487999999995
8.59,MYR,JFK,2027.75,AA,240.51210000000015,AA,2065.9989390000014
1663.52,SJC,SEA,2027.75,AS,191.81079999999992,AS,319081.10201599984
245.1,FLL,MKE,2027.75,WN,221.2271999999999,WN,54222.786719999975
422.74,ALB,FLL,2027.75,B6,203.93120000000025,B6,86209.8754880001
64.29,MYR,ISP,2027.75,WN,148.7153999999999,WN,9560.913065999996
405.62,BOS,MDW,2027.75,WN,158.66470000000004,WN,64357.575614000016
390.78,MYR,EWR,2027.75,NK,136.43829999999988,NK,53317.358873999954
732.51,FLL,MSP,2027.75,DL,236.86500000000015,DL,173505.9811500001
23.82,MYR,IAD,2027.75,UA,214.66900000000015,UA,5113.4155800000035
1034.95,IAH,SFO,2027.75,UA,372.2993000000004,UA,385311.16053500044
825.45,MDW,HOU,2027.75,WN,181.1046000000001,WN,149492.79207000008
590.74,FLL,MSY,2027.75,WN,153.86639999999983,WN,90895.0371359999
196.7,COS,DAL,2027.75,WN,167.67099999999994,WN,32980.885699999984
182.64,JFK,SYR,2027.75,B6,148.37500000000014,B6,27099.210000000025
7.67,MYR,HPN,2027.75,AA,247.7804,AA,1900.4756679999998
78.27,AZA,ICT,2027.75,G4,99.70869999999992,G4,7804.1999489999935
192.5,FLL,MCO,2027.75,NK,116.14310000000016,NK,22357.54675000003
136.92,IAH,SJC,2027.75,UA,313.2405999999997,UA,42888.90295199995
350.57,MYR,LGA,2027.75,NK,138.9724000000002,NK,48719.554268000065
152.56,BOS,SNA,2027.75,AA,373.1220999999997,AA,56923.50757599995
147.45,SJC,STL,2027.75,WN,272.4448,WN,40171.985759999996
45.17,COS,ONT,2027.75,WN,227.94000000000003,WN,10296.0498
14.57,OAK,IAD,2027.75,WN,295.46050000000014,WN,4304.859485000002
76.68,MDW,ELP,2027.75,WN,231.57359999999963,WN,17757.063647999974
90.8,OAK,SBA,2027.75,WN,158.89610000000016,WN,14427.765880000014
399.68,COS,PHX,2027.75,WN,173.1912999999999,WN,69221.09878399996
343.5,CHS,BWI,2027.75,WN,198.19579999999988,WN,68080.25729999995
78.9,SJC,BWI,2027.75,WN,320.7822999999997,WN,25309.723469999975
1832.58,BOS,DEN,2027.75,UA,255.35530000000008,UA,467959.01567400014
95.2,OAK,TUS,2027.75,WN,197.0181000000001,WN,18756.123120000007
12.58,CVG,BUR,2027.75,AA,346.4953000000005,AA,4358.9108740000065
247.27,IAH,STL,2027.75,UA,265.6334000000003,UA,65683.17081800007
240.39,SFO,SBA,2027.75,UA,210.1417000000002,UA,50515.96326300005
40.23,AVL,MIA,2027.75,AA,324.6592000000003,AA,13061.039616000011
166.23,MDW,DTW,2027.75,DL,189.3969999999999,DL,31483.46330999998
26.98,OKC,IAD,2027.75,AA,339.0584000000002,AA,9147.795632000005
180.62,CVG,BWI,2027.75,WN,190.43649999999985,WN,34396.64062999997
2365.91,SFO,SEA,2027.75,AS,199.0579999999999,AS,470953.31277999975
186.34,FLL,AZA,2027.75,SY,185.88780000000003,SY,34638.332652000005
65.91,ALB,MDW,2027.75,WN,197.59249999999977,WN,13023.321674999985
281.33,OKC,DCA,2027.75,WN,242.71440000000032,WN,68282.84215200008
282.89,BOS,SMF,2027.75,DL,326.52159999999986,DL,92369.69542399996
237.72,AVL,PIE,2027.75,G4,100.84830000000002,G4,23973.657876000005
939.34,FLL,BNA,2027.75,WN,172.31310000000022,WN,161860.58735400022
34.55,BUR,OKC,2027.75,WN,300.4628999999997,WN,10380.993194999988
12.56,CHS,BUR,2027.75,WN,361.6502000000001,WN,4542.3265120000015
270.76,LGA,ILM,2027.75,AA,189.0318000000001,AA,51182.25016800002
65.14,OKC,BWI,2027.75,WN,284.02860000000027,WN,18501.62300400002
164.44,SFO,STL,2027.75,UA,320.0241999999997,UA,52624.77944799995
1209.97,FLL,BWI,2027.75,WN,185.40110000000004,WN,224329.76896700007
172.56,BOS,MEM,2027.75,AA,245.98159999999996,AA,42446.58489599999
110.31,SJC,DCA,2027.75,AA,287.9140000000003,AA,31759.793340000037
244.79,CMH,IAH,2027.75,UA,297.9034000000002,UA,72923.77328600005
